pair_id,decision,confidence,protocol,reason_codes,total_latency_s
a51533c2fca83f03,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,16.19
653d9d870dc5801d,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,17.19
ab03c7735f50828d,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.56
f7d4f3810b34335b,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,10.34
d556123d6de5e7d3,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,21.14
a92ce9b4e34be0a3,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.5
27d6c1de1822cb56,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.78
8610529bb3ba753f,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,21.77
7e2fc52e1d79de3f,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,20.41
0bdde566128a9474,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;MUNICIPALITY_STRONG;NAME_STRONG,18.06
fa35b7bf8b577585,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.36
80caa0e9612d66a6,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,14.12
90fb831454265ae1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,9.12
68c632971ba6bdf2,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,5.58
d02688fa08fc4263,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,33.56
9c5391bded90f78d,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,11.89
62424bc500a127ee,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.34
8d50439e489f8d38,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.5
9fd8a99a40d5ec6e,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.34
72f7572c03e02c2a,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.27
dbb12d965fb5e17d,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,19.33
5a0b1afd751cfb17,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.95
eeae72f295f507f3,MATCH,0.85,consensus,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,7.99
4dc8cdac68a409de,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,33.52
943058b705b33c8a,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,5.99
0b0bbb37c4d801e1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.42
1a766cc1f5c275e2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.19
36273e1f542ee70c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.33
a2415ad5f4786a78,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,21.77
81af49612ca5b8ca,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.0
4d50d5f40e8e64a4,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.08
55fc3a6a01c5ecd7,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.2
97d827f68fa84396,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.24
0adf30d583ad02de,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,18.31
3ba318975d5caad2,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.2
6548dc3b04c1ab36,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.3
8098349825c1be13,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.7
a474235060e391fa,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.25
af07d270b896fea2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,21.8
7a4c602086dec403,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.78
9b8de42b74580977,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.34
0ec51ab48d278496,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.97
1923d56bf45afa9f,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.53
17ece6ab31f219a4,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.92
94d2fadc8bb4be68,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.17
3e58f01f8779f6eb,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.41
0753b9c6202d3a6b,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,5.62
139240e78160a021,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,18.28
bda43bd1fcbe42b2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.91
b6b6d427ef7e41ad,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.78
45574843926fc856,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,27.91
9df825048e75a9eb,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.47
5812f12efa8b8f34,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,21.3
f5703f2fac5e7da9,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.38
b99b17a9374680aa,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.98
0e8756f89729dfcd,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,26.59
67c673c6b8ca32c1,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.53
203f001ae7c0cf36,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.42
9efec079112c4c75,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.89
146d6563e1bf7691,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.84
75d3246a3c1aaa92,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.78
b4ba8d1480d0f7dd,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.73
28fb2114a9ec3b8e,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.09
bff26126bffcc6ee,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,28.81
c768546c8681725c,MATCH,0.82,arbiter,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,15.09
36a284ac9233c7a6,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,5.42
01b8b733ce5cde18,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,16.34
ef2a44e26bf6c588,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,26.7
caa8da7f33e459d2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.77
65be9ab9c29154f3,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.67
e04b8b0e6cd7d62e,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.06
80f685d11f895beb,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.72
2773376693ebfd32,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.09
2fa82574ddcb2cb2,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,5.41
5fcbc98d999df556,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,9.17
aee7e067a6a065b6,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.14
840c59ec935fed4a,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.39
1d1d1e0561cb4c7a,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.12
e7549e7bf85b6cda,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,27.55
abeb7a191fe5b0bf,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,24.11
56d581fe4ac0c80c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.27
4d19bceea447944a,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.53
618c53875dffeb06,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,16.28
c0c685c093a38c4d,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.89
6a4b7a2d0fd6a389,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,21.3
5f4df8d2d0bc480c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,4.97
103fb784b895e92f,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,22.33
9d11bd507e23e5e2,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,5.28
630eeab68205a333,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.34
70c2bfeeda5b23f1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.28
c125e5df796161d8,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.77
3194b95e37fe7bbd,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,55.94
d929bb34761930b8,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.42
e7f459fa17a3f2a8,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;NAME_STRONG;CONFLICTING_SIGNALS,9.06
1e518270917f96c8,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.8
49020d6adb9715a7,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.89
522aabe27bd2e19e,MATCH,0.85,consensus,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,5.98
263b2be0a182e638,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,22.84
44f02a87875bca64,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.34
5729c787c0941f1d,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.84
8298b8e768c27131,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.34
56c27253bef5fe1c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.02
7405cdc0f962df40,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.3
530e0e189893047a,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,23.31
714a409b25d729ea,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.62
67d4ccb275b949ee,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.74
d9729bb2837c7872,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.42
beb80af8c15d85a1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.73
cd51a8932a1594f4,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.58
f9062cd8d9f0d36b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.11
99552cb19d24c350,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.59
1f12bf491e4b2d01,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.91
327ca9b8d3bd4eb1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR,8.8
9d4e467c2886be93,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,21.75
623472e802ab9991,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.34
b20d21df63012dcf,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,27.48
720436d8c55ea073,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.61
b1e24e59ae272d63,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.55
9b72b5c479cc0970,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.88
548dc40da27a28e5,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.48
85729b0b0674c15b,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.19
0e4e73dd4fca9712,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,8.86
65ed10b1769e2fb2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.44
3f41f661d369de42,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,15.94
c1d0376c6ea25136,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.89
06dfff0ba16f08b4,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.22
cf65f0100e283ca1,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.23
d50600c389f16228,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,23.59
ebc292001af9e6aa,MATCH,0.9,arbiter,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,11.3
509492656e85ed9d,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,22.52
c25fc8930cb27016,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.86
ab06d7e482580aa7,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.28
0b73ae86b3857719,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,16.48
4fe47e84f8326dd0,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.94
c7867fec3a250b26,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.11
5159283382183b4f,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.89
5da9b85abd811640,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,15.33
a209694664fa5e5e,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR,20.78
582b3d7b795d9f9b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.52
18733f39af597738,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,10.64
61ad8965f04b2c89,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.44
e005b1b01c99b550,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.16
6411ef61a96d9717,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR,12.12
34f99da35a6b1815,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.83
5ff5b62d81fc5762,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.69
398210da2c6dfdf2,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.98
679674ec360dadf5,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.02
0dce6d57f11708b1,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,17.09
a50599383936cb07,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,21.41
597298ceb6c3b69b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.67
8fd0d94d5f7077d1,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.59
d413d8559351e8f6,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,10.02
85603f4c4b5a2dae,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR,12.25
a94f4329ec7c3812,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,6.2
944acadb8f505f9d,NONMATCH,0.85,consensus,NAME_STRONG;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.16
fb95efefc76279f3,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.19
6358ad9fd7a302fb,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.34
7199d9fa7a9838d5,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.73
d3bf706ec2b89dbf,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,20.16
2b27cfd047456baa,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,36.19
6980cd6408ef453c,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,5.61
562a8d79e152c5cf,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.62
3a7c19c1ea37a7d5,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.41
cec0f1c6a6fbf4de,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.2
c3616c6277f98502,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.53
